Entity,Code,Day,people_vaccinated_per_hundred,05-09,10-14,15-17,18-24,25-49,50-59,60-69,70-79,80+
Poland,POL,05-02-2022,57.86,0,0.06,0.76,5.88,14.11,27.63,43.66,54.76,42
Poland,POL,06-02-2022,57.87,0,0.06,0.76,5.89,14.12,27.63,43.67,54.76,42
Poland,POL,07-02-2022,57.92,0,0,0,0,0,0,0,0,0
Poland,POL,08-02-2022,57.97,0,0,0,0,0,0,0,0,0
Poland,POL,09-02-2022,58.03,0,0,0,0,0,0,0,0,0
Poland,POL,10-02-2022,58.08,0,0,0,0,0,0,0,0,0
Poland,POL,11-02-2022,58.15,0,0,0,0,0,0,0,0,0
Poland,POL,12-02-2022,58.19,0,0,0,0,0,0,0,0,0
Poland,POL,13-02-2022,58.2,0,0,0,0,0,0,0,0,0
Poland,POL,14-02-2022,58.24,0,0,0,0,0,0,0,0,0
Poland,POL,15-02-2022,58.28,0,0,0,0,0,0,0,0,0
Poland,POL,16-02-2022,58.33,0,0,0,0,0,0,0,0,0
Poland,POL,18-02-2022,58.44,0,0,0,0,0,0,0,0,0
Poland,POL,19-02-2022,58.48,0,0,0,0,0,0,0,0,0
Poland,POL,20-02-2022,58.48,0,0,0,0,0,0,0,0,0
Poland,POL,21-02-2022,58.52,0,0,0,0,0,0,0,0,0
Poland,POL,22-02-2022,58.55,0,0,0,0,0,0,0,0,0
Poland,POL,23-02-2022,58.59,0,0,0,0,0,0,0,0,0
Poland,POL,24-02-2022,58.63,0,0,0,0,0,0,0,0,0
Poland,POL,25-02-2022,58.67,0,0,0,0,0,0,0,0,0
Poland,POL,26-02-2022,58.7,0,0,0,0,0,0,0,0,0
Poland,POL,27-02-2022,58.71,0,0,0,0,0,0,0,0,0
Poland,POL,01-03-2022,58.75,0,0,0,0,0,0,0,0,0
Poland,POL,02-03-2022,58.78,0,0,0,0,0,0,0,0,0
Poland,POL,03-03-2022,58.81,0,0,0,0,0,0,0,0,0
Poland,POL,04-03-2022,58.84,0,0,0,0,0,0,0,0,0
Poland,POL,05-03-2022,58.85,0,0,0,0,0,0,0,0,0
Poland,POL,07-03-2022,58.87,0,0,0,0,0,0,0,0,0
Poland,POL,08-03-2022,58.89,0,0,0,0,0,0,0,0,0
Poland,POL,10-03-2022,58.92,0,0,0,0,0,0,0,0,0
Poland,POL,11-03-2022,58.95,0,0,0,0,0,0,0,0,0
Poland,POL,13-03-2022,58.96,0,0,0,0,0,0,0,0,0
Poland,POL,15-03-2022,58.98,0,0,0,0,0,0,0,0,0
Poland,POL,16-03-2022,59,0,0,0,0,0,0,0,0,0
Poland,POL,17-03-2022,59.01,0,0,0,0,0,0,0,0,0
Poland,POL,19-03-2022,59.04,0,0,0,0,0,0,0,0,0
Poland,POL,20-03-2022,59.04,0,0,0,0,0,0,0,0,0
Poland,POL,21-03-2022,59.05,0,0,0,0,0,0,0,0,0
Poland,POL,22-03-2022,59.06,0,0,0,0,0,0,0,0,0
Poland,POL,23-03-2022,59.07,0,0,0,0,0,0,0,0,0
Poland,POL,24-03-2022,59.08,0,0,0,0.01,0.03,0.05,0.05,0.03,0.07
Poland,POL,25-03-2022,59.09,0,0,0,0.02,0.09,0.13,0.12,0.07,0.12
Poland,POL,26-03-2022,59.1,0,0,0,0.05,0.21,0.34,0.31,0.19,0.53
Poland,POL,27-03-2022,59.1,0,0,0,0.08,0.36,0.61,0.55,0.42,2.07
Poland,POL,29-03-2022,59.12,0,0,0.01,0.17,0.64,1.17,1.14,2.99,7.08
Poland,POL,30-03-2022,59.12,0,0,0.01,0.27,0.97,1.85,1.83,6.87,13.25
Poland,POL,31-03-2022,59.13,0,0,0.02,0.41,1.45,2.85,2.95,12.76,22.8
Poland,POL,03-04-2022,59.18,0,0,0.03,0.54,1.9,3.81,4.12,18.56,31.71
Poland,POL,04-04-2022,59.19,0,0,0.03,0.68,2.31,4.66,5.17,22.9,37.74
Poland,POL,05-04-2022,59.19,0,0,0.04,0.9,2.89,5.9,7.22,29.3,44.4
Poland,POL,06-04-2022,59.2,0,0,0.07,1.2,3.8,8.05,17.63,40.49,51.47
Poland,POL,07-04-2022,59.21,0,0,0.11,1.67,4.99,10.9,32.11,52.22,57.97
Poland,POL,08-04-2022,59.22,0,0,0.15,2.25,6.45,17.65,42.86,60.57,62.95
Poland,POL,10-04-2022,59.22,0,0,0.17,2.69,7.96,23.21,46.58,63.33,64.69
Poland,POL,11-04-2022,59.23,0,0,0.2,3.08,10.76,28.11,48.99,64.97,65.67
Poland,POL,13-04-2022,59.25,0,0.01,0.24,5.39,16.66,35.66,53.33,68.14,67.55
Poland,POL,14-04-2022,59.26,0,0.01,0.31,9.36,22.05,41.73,57.36,71.34,69.68
Poland,POL,17-04-2022,59.27,0,0.01,0.4,12.72,25.36,45.22,59.84,73.37,71.09
Poland,POL,18-04-2022,59.28,0,0.62,3.63,15.61,27.59,47.5,61.52,74.73,72.05
Poland,POL,19-04-2022,59.28,0,1.35,6.38,17.83,28.96,48.81,62.53,75.56,72.64
Poland,POL,20-04-2022,59.29,0,1.78,7.88,19.13,29.75,49.56,63.13,76.1,73.07
Poland,POL,22-04-2022,59.3,0,2.08,8.88,19.93,30.29,50.1,63.54,76.44,73.34
Poland,POL,23-04-2022,59.31,0,2.35,9.69,20.54,30.7,50.51,63.84,76.68,73.52
Poland,POL,25-04-2022,59.32,0,2.5,10.15,20.91,30.95,50.79,64.05,76.83,73.64
Poland,POL,26-04-2022,59.32,0,2.62,10.5,21.19,31.17,51.03,64.21,76.94,73.72
Poland,POL,28-04-2022,59.34,0,2.74,10.83,21.45,31.39,51.28,64.36,77.04,73.79
Poland,POL,29-04-2022,59.35,0,2.84,11.07,21.69,31.62,51.5,64.5,77.13,73.86
Poland,POL,30-04-2022,59.39,0,2.94,11.3,21.92,31.86,51.7,64.62,77.22,73.92
Poland,POL,01-05-2022,59.4,0,3.02,11.52,22.14,32.09,51.86,64.72,77.28,73.97
Poland,POL,02-05-2022,59.4,0,3.08,11.72,22.34,32.25,51.96,64.78,77.32,74.01
Poland,POL,03-05-2022,59.4,0,3.17,11.99,22.6,32.42,52.07,64.86,77.37,74.05
Poland,POL,04-05-2022,59.4,0,3.27,12.28,22.85,32.6,52.19,64.94,77.44,74.09
Poland,POL,05-05-2022,59.41,0,3.36,12.58,23.08,32.76,52.3,65.02,77.5,74.12
Poland,POL,06-05-2022,59.42,0,3.48,12.91,23.3,32.92,52.4,65.09,77.54,74.16
Poland,POL,07-05-2022,59.42,0,3.59,13.22,23.5,33.05,52.49,65.16,77.6,74.19
Poland,POL,08-05-2022,59.42,0,3.69,13.48,23.72,33.19,52.58,65.22,77.64,74.23
Poland,POL,09-05-2022,59.43,0,3.78,13.73,23.9,33.3,52.65,65.27,77.67,74.26
Poland,POL,10-05-2022,59.43,0,3.86,13.91,24.06,33.38,52.71,65.3,77.7,74.29
Poland,POL,11-05-2022,59.43,0,3.93,14.08,24.2,33.46,52.75,65.33,77.73,74.31
Poland,POL,12-05-2022,59.44,0,4.01,14.27,24.34,33.53,52.8,65.36,77.75,74.33
Poland,POL,13-05-2022,59.44,0,4.08,14.44,24.49,33.6,52.85,65.4,77.77,74.35
Poland,POL,14-05-2022,59.44,0,4.11,14.52,24.6,33.66,52.88,65.42,77.78,74.36
Poland,POL,15-05-2022,59.44,0,0,0,0,0,0,0,0,0
Poland,POL,16-05-2022,59.44,0,0,0,0,0,0,0,0,0
Poland,POL,17-05-2022,59.46,0,0,0,0,0,0,0,0,0
Poland,POL,18-05-2022,59.47,0,0,0,0,0,0,0,0,0
Poland,POL,19-05-2022,59.47,0,0,0,0,0,0,0,0,0
Poland,POL,20-05-2022,59.47,0,0,0,0,0,0,0,0,0
Poland,POL,21-05-2022,59.47,0,0,0,0,0,0,0,0,0
Poland,POL,22-05-2022,59.47,0,0,0,0,0,0,0,0,0
Poland,POL,23-05-2022,59.48,0,0,0,0,0,0,0,0,0
Poland,POL,24-05-2022,59.49,0,0,0,0,0,0,0,0,0
Poland,POL,25-05-2022,59.51,0,0,0,0,0,0,0,0,0
Portugal,PRT,01-01-2021,0,0,0,0,0,0,0,0,0,0
Portugal,PRT,08-01-2021,0,0,0,0,0,0,0,0,0,0
Portugal,PRT,15-01-2021,0.01,0,0,0,0,0,0,0,0,0
Portugal,PRT,22-01-2021,0.34,0,0,0,0,0,0,0,0,0
Portugal,PRT,29-01-2021,0.79,0,0,0,0,0,0,0,0,0
Portugal,PRT,05-02-2021,1.16,0,0,0,0,0,0,0,0,0.01
Portugal,PRT,12-02-2021,2.14,0,0,0,0,0,0,0,0,0.01
Portugal,PRT,19-02-2021,2.64,0,0,0,0,0,0,0,0,0.01
Portugal,PRT,26-02-2021,2.85,0,0,0,0,0,0,0,0,0.01
Portugal,PRT,05-03-2021,3.19,0,0,0,0,0,0,0,0,0.01
Portugal,PRT,12-03-2021,3.71,0,0,0,0,0,0,0.01,0,0.01
Portugal,PRT,19-03-2021,4.8,0,0,0,0,0,0,0.01,0,0.01
Portugal,PRT,26-03-2021,5.02,0,0,0,0,0,0,0.01,0,0.01
Portugal,PRT,02-04-2021,5.87,0,0,0,0,0,0.01,0.01,0.01,0.01
Portugal,PRT,09-04-2021,6.41,0,0,0,0,0,0.01,0.01,0.01,0.01
Portugal,PRT,16-04-2021,6.96,0,0,0,0,0,0.01,0.01,0.01,0.01
Portugal,PRT,23-04-2021,8.35,0,0,0,0,0.01,0.01,0.01,0.01,0.01
Portugal,PRT,30-04-2021,9.26,0,0,0,0,0.01,0.01,0.01,0.01,0.01
Portugal,PRT,07-05-2021,11.44,0,0,0,0,0.01,0.01,0.01,0.01,0.01
Portugal,PRT,14-05-2021,14.48,0,0,0,0,0.01,0.01,0.01,0.01,0.01
Portugal,PRT,21-05-2021,16.68,0,0,0,0,0.01,0.01,0.01,0.01,0.01
Portugal,PRT,28-05-2021,19.95,0,0,0,0,0.01,0.01,0.01,0.01,0.01
Portugal,PRT,04-06-2021,23.32,0,0,0,0,0.01,0.01,0.01,0.01,0.01
Portugal,PRT,11-06-2021,25.83,0,0,0,0.01,0.01,0.02,0.02,0.01,0.01
Portugal,PRT,18-06-2021,29.69,0,0,0,0.01,0.01,0.02,0.02,0.01,0.01
Portugal,PRT,25-06-2021,33.13,0,0,0,0.01,0.05,0.13,0.21,0.33,0.37
Portugal,PRT,02-07-2021,37.42,0,0,0,0.03,0.13,0.42,0.84,1.64,3.57
Portugal,PRT,09-07-2021,43.58,0,0,0,0.06,0.22,0.64,1.31,2.68,7.19
Portugal,PRT,16-07-2021,48.75,0,0,0,0.08,0.28,0.81,1.62,3.2,9.27
Portugal,PRT,23-07-2021,53.95,0,0,0,0.15,0.46,1.12,1.89,3.42,14.11
Portugal,PRT,30-07-2021,58.91,0,0,0,0.28,0.79,1.71,2.46,3.77,20.07
Portugal,PRT,06-08-2021,63.94,0,0,0.01,0.55,1.71,3.48,4.9,5.83,26.12
Portugal,PRT,13-08-2021,67.44,0,0,0.02,0.8,2.67,5.1,7.07,8.01,32.34
Portugal,PRT,20-08-2021,69.82,0,0,0.02,1.06,3.54,6.49,8.86,9.92,39.39
Portugal,PRT,27-08-2021,71.21,0,0.01,0.03,1.36,4.44,7.83,10.43,12.52,50.12
Portugal,PRT,03-09-2021,74.19,0,0.01,0.04,1.65,5.18,8.91,11.87,22.15,61.24
Portugal,PRT,10-09-2021,77.27,0,0.01,0.05,1.91,5.87,9.95,13.91,43.15,72.89
Portugal,PRT,17-09-2021,79.83,0,0.01,0.06,2.24,6.58,11.03,17.26,63.04,81.98
Portugal,PRT,24-09-2021,80.87,0,0.01,0.09,2.69,7.54,15.04,34.28,79.69,89.47
Portugal,PRT,01-10-2021,81.47,0,0.02,0.19,3.66,17.18,50.67,68.38,89.93,95.11
Portugal,PRT,08-10-2021,81.92,0,0.03,0.42,13.16,24.81,69.2,83.21,93.37,97.75
Portugal,PRT,15-10-2021,82.29,0,0.03,0.57,28.15,33.62,76.69,87.72,94.44,98.61
Portugal,PRT,22-10-2021,82.58,0,0.05,0.92,37.95,43.42,81.14,90.3,95.32,99.31
Portugal,PRT,29-10-2021,82.76,0,0.06,1.08,45.56,50.65,83.58,91.65,95.92,99.83
Portugal,PRT,05-11-2021,82.89,0,0.06,1.16,51.09,55.76,85.08,92.45,96.25,100.12
Portugal,PRT,12-11-2021,83.04,0,0.07,1.22,53.7,58.14,85.82,92.88,96.43,100.3
Portugal,PRT,19-11-2021,83.18,0,0.07,1.27,54.92,59.21,86.21,93.1,96.52,100.4
Portugal,PRT,26-11-2021,83.3,0,0.08,1.31,55.71,59.9,86.45,93.25,96.6,100.48
Portugal,PRT,03-12-2021,83.45,0,0.08,1.33,56.12,60.29,86.58,93.34,96.64,100.52
Portugal,PRT,10-12-2021,83.62,0,0.08,1.33,56.47,60.68,86.69,93.41,96.68,100.56
Portugal,PRT,17-12-2021,83.76,0,0.08,1.33,56.79,60.99,86.77,93.47,96.71,100.58
Portugal,PRT,24-12-2021,83.9,0,0.09,1.34,57.06,61.24,86.84,93.51,96.72,100.6
Portugal,PRT,31-12-2021,84.1,0,0.09,1.34,57.3,61.47,86.89,93.54,96.74,100.61
Portugal,PRT,07-01-2022,84.22,0,0.09,1.35,57.49,61.66,86.93,93.57,96.75,100.62
Portugal,PRT,14-01-2022,84.38,0,0.09,1.35,57.68,61.83,86.97,93.59,96.76,100.63
Portugal,PRT,21-01-2022,84.5,0,0.09,1.35,57.84,61.98,87.01,93.61,96.77,100.64
Portugal,PRT,28-01-2022,84.6,0,0.09,1.35,57.95,62.08,87.03,93.62,96.78,100.65
Portugal,PRT,04-02-2022,85.21,0,0.09,1.35,58.1,62.2,87.06,93.64,96.79,100.65
Portugal,PRT,11-02-2022,85.31,0,0.09,1.35,58.25,62.33,87.1,93.66,96.8,100.66
Portugal,PRT,18-02-2022,85.41,0,0.09,1.35,58.43,62.48,87.14,93.68,96.82,100.68
Portugal,PRT,25-02-2022,86.39,0,0.09,1.35,58.59,62.6,87.17,93.7,96.83,100.69
Portugal,PRT,04-03-2022,86.45,0,0.09,1.36,58.75,62.73,87.2,93.72,96.84,100.7
Portugal,PRT,11-03-2022,86.54,0,0.09,1.36,58.9,62.84,87.23,93.73,96.85,100.71
Portugal,PRT,18-03-2022,86.58,0,0.09,1.36,59.05,62.94,87.25,93.75,96.86,100.71
Portugal,PRT,25-03-2022,86.68,0,0.09,1.37,59.2,63.04,87.28,93.76,96.86,100.72
Portugal,PRT,01-04-2022,86.77,0,0.09,1.37,59.38,63.17,87.31,93.77,96.87,100.73
Portugal,PRT,08-04-2022,86.81,0,0.09,1.37,59.55,63.3,87.34,93.78,96.88,100.74
Portugal,PRT,15-04-2022,86.82,0,0.09,1.38,59.73,63.41,87.37,93.8,96.88,100.74
Portugal,PRT,22-04-2022,86.88,0,0.09,1.38,59.88,63.51,87.39,93.81,96.89,100.75
Portugal,PRT,29-04-2022,86.94,0,0,0,0,0,0,0,0,0
Portugal,PRT,06-05-2022,87,0,0,0,0,0,0.01,0,0,0
Portugal,PRT,13-05-2022,87.06,0,0,0,0.01,0.02,0.03,0.02,0,0
Austria,AUT,15-01-2021,0,0,0,0,0.03,0.04,0.05,0.05,0.03,0.11
Austria,AUT,22-01-2021,0.06,0,0,0,0.04,0.05,0.07,0.07,0.05,0.18
Austria,AUT,29-01-2021,0.25,0,0,0,0.04,0.06,0.09,0.08,0.06,0.2
Austria,AUT,05-02-2021,1.13,0,0,0,0.05,0.08,0.13,0.11,0.09,0.25
Austria,AUT,12-02-2021,2.11,0,0,0,0.06,0.1,0.14,0.13,0.1,0.29
Austria,AUT,19-02-2021,2.55,0,0,0,0.07,0.11,0.17,0.15,0.13,0.31
Austria,AUT,26-02-2021,2.79,0,0,0,0.07,0.12,0.19,0.16,0.14,0.36
Austria,AUT,05-03-2021,2.96,0,0,0,0.08,0.12,0.2,0.18,0.17,0.43
Austria,AUT,12-03-2021,3.3,0,0,0,0.08,0.13,0.21,0.21,0.22,0.53
Austria,AUT,19-03-2021,3.83,0,0,0,0.09,0.14,0.24,0.25,0.28,0.65
Austria,AUT,26-03-2021,4.87,0,0,0,0.1,0.17,0.3,0.32,0.36,0.73
Austria,AUT,02-04-2021,5.77,0,0,0,0.11,0.19,0.36,0.38,0.44,0.78
Austria,AUT,09-04-2021,7.3,0,0,0,0.15,0.26,0.47,0.5,0.55,0.87
Austria,AUT,16-04-2021,8.39,0,0,0,0.19,0.32,0.61,0.66,0.68,0.97
Austria,AUT,23-04-2021,9.06,0,0,0,0.22,0.38,0.7,0.74,0.81,1.11
Austria,AUT,30-04-2021,9.83,0,0,0,0.25,0.44,0.77,0.81,0.86,1.15
Austria,AUT,07-05-2021,11.21,0,0,0,0.28,0.49,0.84,0.89,0.93,1.21
Austria,AUT,14-05-2021,12.46,0,0,0,0.32,0.54,0.91,1,0.98,1.23
Austria,AUT,21-05-2021,14.6,0,0,0,0.39,0.61,1.02,1.09,1.01,1.27
Austria,AUT,28-05-2021,17.35,0,0,0,0.44,0.69,1.17,1.18,1.06,1.28
Austria,AUT,04-06-2021,20.59,0,0,0,0.48,0.72,1.22,1.22,1.07,1.29
Austria,AUT,11-06-2021,24.6,0,0,0,0.54,0.84,1.27,1.26,1.09,1.31
Austria,AUT,18-06-2021,28.56,0,0,0,0.63,0.92,1.32,1.3,1.11,1.32
Austria,AUT,25-06-2021,33.13,0,0,0,0.73,1.01,1.38,1.33,1.12,1.33
Austria,AUT,02-07-2021,38.1,0,0,0,0.82,1.07,1.42,1.37,1.14,1.35
Austria,AUT,09-07-2021,42.23,0,0,0,0.93,1.13,1.47,1.41,1.16,1.36
Austria,AUT,16-07-2021,45.92,0,0,0,1.06,1.22,1.56,1.47,1.18,1.38
Austria,AUT,23-07-2021,49.22,0,0,0,1.22,1.31,1.66,1.53,1.22,1.4
Austria,AUT,30-07-2021,52.15,0,0,0,1.37,1.4,1.74,1.6,1.25,1.42
Austria,AUT,06-08-2021,54.65,0,0,0,1.56,1.53,1.87,1.7,1.3,1.45
Austria,AUT,13-08-2021,56.36,0,0,0,1.73,1.65,1.99,1.77,1.35,1.48
Austria,AUT,20-08-2021,57.68,0,0,0,1.9,1.79,2.12,1.88,1.41,1.51
Austria,AUT,27-08-2021,58.39,0,0,0,2.07,1.94,2.28,2,1.48,1.55
Austria,AUT,03-09-2021,58.97,0,0,0,2.26,2.1,2.44,2.12,1.55,1.61
Austria,AUT,10-09-2021,59.49,0,0,0,2.41,2.2,2.55,2.22,1.6,1.68
Austria,AUT,17-09-2021,60.02,0,0,0,2.53,2.33,2.7,2.41,1.76,1.83
Austria,AUT,24-09-2021,60.55,0,0,0,2.77,2.72,3.21,2.94,2.35,2.67
Austria,AUT,01-10-2021,61.02,0,0,0,3.06,3.31,4.2,4.07,4.06,5.47
Austria,AUT,08-10-2021,61.51,0,0,0,3.43,4.14,5.97,6.99,9.62,15.69
Austria,AUT,15-10-2021,61.97,0,0,0,3.99,5.53,9.17,11.8,17.54,26.21
Austria,AUT,22-10-2021,62.41,0,0,0,4.65,6.88,11.96,16.3,24.21,32.84
Austria,AUT,29-10-2021,62.78,0,0,0,5.35,8.32,14.98,20.8,30.7,37.55
Austria,AUT,05-11-2021,63.19,0,0,0,5.99,9.45,17.22,24.74,36.83,41.08
Austria,AUT,12-11-2021,63.71,0,0,0,6.62,10.5,19.45,28.9,42.24,43.89
Austria,AUT,19-11-2021,64.31,0,0,0,7.34,11.76,22.19,33.54,46.9,46.01
Austria,AUT,26-11-2021,65.02,0,0,0,8.3,13.55,26.33,37.82,50.66,48.02
Austria,AUT,03-12-2021,66.03,0,0,0,9.83,15.45,29.18,40.03,52.5,49.02
Austria,AUT,10-12-2021,67.13,0,0,0,11.67,17.6,31.55,41.64,53.85,49.85
Austria,AUT,17-12-2021,68.29,0,0,0,14.04,20.27,34.03,43.56,55.35,50.86
Austria,AUT,24-12-2021,68.97,0,0,0,16.66,23.08,36.88,45.96,57.12,51.93
Austria,AUT,31-12-2021,69.54,0,0,0,19.07,25.2,39.01,47.67,58.38,52.79
Austria,AUT,07-01-2022,70.28,0,0,0,20.94,26.77,40.48,48.96,59.29,53.39
Austria,AUT,14-01-2022,70.98,0,0,0,22.23,27.81,41.55,49.85,59.89,53.82
Austria,AUT,21-01-2022,71.4,0,0,0,23.01,28.48,42.25,50.45,60.3,54.16
Austria,AUT,28-01-2022,71.75,0,0,0,23.59,29.02,42.75,50.91,60.62,54.4
Austria,AUT,04-02-2022,72.11,0,0,0,24.14,29.5,43.17,51.34,60.9,54.62
Austria,AUT,11-02-2022,72.38,0,0,0,24.7,29.96,43.58,51.69,61.16,54.78
Austria,AUT,18-02-2022,72.56,0,0,0,25.14,30.36,43.91,51.99,61.34,54.93
Austria,AUT,25-02-2022,72.69,0,0,0,25.39,30.64,44.2,52.24,61.52,55.06
Austria,AUT,04-03-2022,72.79,0,0,0,25.63,30.91,44.47,52.48,61.7,55.23
Austria,AUT,11-03-2022,72.86,0,0,0,25.85,31.19,44.71,52.66,61.82,55.35
Austria,AUT,18-03-2022,72.91,0,0,0,26.06,31.44,44.94,52.82,61.93,55.44
Austria,AUT,25-03-2022,72.96,0,0,0,26.23,31.66,45.12,52.97,62.02,55.52
Austria,AUT,01-04-2022,72.99,0,0,0,26.45,31.87,45.29,53.11,62.12,55.61
Austria,AUT,08-04-2022,73.02,0,0,0,26.65,32.07,45.42,53.23,62.21,55.71
Austria,AUT,15-04-2022,73.05,0,0,0,26.84,32.24,45.55,53.33,62.29,55.77
Austria,AUT,22-04-2022,73.07,0,0,0,27.05,32.42,45.66,53.41,62.34,55.81
Austria,AUT,29-04-2022,73.1,0,0,0,27.2,32.56,45.76,53.5,62.39,55.85
Austria,AUT,06-05-2022,73.13,0,0,0,27.38,32.71,45.85,53.57,62.42,55.87
Austria,AUT,13-05-2022,73.16,0,0,0,27.51,32.83,45.93,53.63,62.47,55.9
Austria,AUT,20-05-2022,73.17,0,0,0,27.65,32.92,46,53.67,62.5,55.92
Belarus,BLR,12-03-2021,0.11,0,0,0,27.78,33.01,46.06,53.72,62.55,55.95
Belarus,BLR,26-03-2021,0.28,0,0,0,27.85,33.07,46.09,53.74,62.56,55.96
Belarus,BLR,09-04-2021,0.28,0,0,0,27.96,33.14,46.14,53.76,62.59,55.97
Belarus,BLR,23-04-2021,0.89,0,0,0,28.07,33.22,46.17,53.8,62.61,55.99
Belarus,BLR,07-05-2021,1.59,0,0,0,0,0,0,0,0,0
Belarus,BLR,23-05-2021,2.88,0,0,0,0,0,0,0,0,0
Belarus,BLR,30-05-2021,2.96,0,0,0,0,0,0,0,0,0
Belarus,BLR,06-06-2021,3.32,0,0,0,0,0,0,0,0,0
Belarus,BLR,13-06-2021,3.94,0,0,0,0,0,0,0,0,0
Belarus,BLR,18-07-2021,7.98,0,0,0,0,0,0,0,0,0
Belarus,BLR,25-07-2021,9.11,0,0,0,0,0,0,0,0,0
Belarus,BLR,01-08-2021,10.39,0,0,0,0,0,0,0,0,0
Belarus,BLR,10-08-2021,11.6,0,0,0,0,0,0,0,0,0
Belarus,BLR,15-08-2021,12.59,0,0,0,0,0,0,0,0,0
Belarus,BLR,22-08-2021,13.46,0,0,0,0,0,0,0,0,0
Belarus,BLR,29-08-2021,14.15,0,0,0,0,0,0,0,0,0
Belarus,BLR,05-09-2021,14.75,0,0,0,0,0,0,0,0,0
Belarus,BLR,12-09-2021,15.41,0,0,0,0,0,0,0,0,0
Belarus,BLR,19-09-2021,16.01,0,0,0,0,0,0,0,0,0
Belarus,BLR,26-09-2021,16.61,0,0,0,0,0,0,0,0,0
Belarus,BLR,03-10-2021,17.24,0,0,0,0,0,0,0,0,0
Belarus,BLR,10-10-2021,18.53,0,0,0,0,0,0,0,0,0
Belarus,BLR,17-10-2021,19.73,0,0,0,0,0,0,0,0,0
Belarus,BLR,24-10-2021,21.25,0,0,0,0,0,0,0,0,0
Belarus,BLR,07-11-2021,24.34,0,0,0,0,0,0,0,0,0
Belarus,BLR,14-11-2021,25.69,0,0,0,0,0,0,0,0,0
Belarus,BLR,21-11-2021,27.12,0,0,0,0,0,0,0,0,0
Belarus,BLR,28-11-2021,28.72,0,0,0,0,0,0,0,0,0
Belarus,BLR,05-12-2021,30.35,0,0,0,0,0,0,0,0,0
Belarus,BLR,12-12-2021,32.19,0,0,0,0,0,0,0,0,0
Belarus,BLR,19-12-2021,34.19,0,0,0,0,0,0,0,0,0
Belarus,BLR,02-01-2022,37.81,0,0,0,0,0,0,0,0,0
Belarus,BLR,09-01-2022,39.38,0,0,0,0,0,0,0,0,0
Belarus,BLR,16-01-2022,41.42,0,0,0,0,0,0,0,0,0
Belarus,BLR,23-01-2022,43.34,0,0,0,0,0,0,0,0,0
Belarus,BLR,30-01-2022,44.84,0,0,0,0,0,0,0,0,0
Belarus,BLR,06-02-2022,46.31,0,0,0,0,0,0,0,0,0
Belarus,BLR,13-02-2022,47.63,0,0,0,0,0,0,0,0,0
Belarus,BLR,20-02-2022,49.06,0,0,0,0,0,0,0,0,0
Belarus,BLR,06-03-2022,54.08,0,0,0,0,0,0,0,0,0
Belarus,BLR,27-03-2022,57.25,0,0,0,0,0,0,0,0,0
Belarus,BLR,03-04-2022,58.26,0,0,0,0,0,0,0,0,0
Belarus,BLR,17-04-2022,60.01,0,0,0,0.01,0.04,0.04,0.02,0.01,0.01
Belarus,BLR,24-04-2022,61.11,0,0,0.01,0.07,0.39,0.55,0.39,0.19,0.3
Belarus,BLR,01-05-2022,61.97,0,0,0.02,0.13,0.74,1.09,0.82,0.52,1.81
Belarus,BLR,15-05-2022,64.21,0,0,0.03,0.2,1.09,1.61,1.23,0.8,2.74
Belgium,BEL,29-12-2020,0,0,0.01,0.04,0.25,1.36,2.01,1.55,1.06,3.78
Belgium,BEL,30-12-2020,0,0,0.01,0.05,0.29,1.52,2.24,1.8,1.26,4.57
Belgium,BEL,31-12-2020,0,0,0.01,0.05,0.33,1.65,2.44,2.1,1.6,6.38
Belgium,BEL,01-01-2021,0,0,0.01,0.06,0.35,1.77,2.64,2.51,2.09,9.36
Belgium,BEL,02-01-2021,0,0,0.01,0.07,0.39,1.89,2.9,3.36,3.05,15.59
Belgium,BEL,03-01-2021,0,0,0.02,0.08,0.43,2.01,3.29,4.82,4.71,25.44
Belgium,BEL,04-01-2021,0,0,0.02,0.09,0.48,2.2,3.96,6.97,7.57,37.45
Belgium,BEL,05-01-2021,0,0,0.02,0.1,0.6,2.62,5.23,10.03,13.6,49.6
Belgium,BEL,06-01-2021,0,0,0.02,0.12,0.81,3.33,7.2,14.53,24.75,59.29
Belgium,BEL,07-01-2021,0,0,0.03,0.17,1.26,4.63,11.18,23.35,43.6,69.5
Belgium,BEL,08-01-2021,0,0,0.04,0.27,1.78,6.07,15.52,31.7,55.79,73.81
Belgium,BEL,09-01-2021,0,0,0.06,0.46,2.74,8.85,23.51,43.44,66.33,77.46
Belgium,BEL,10-01-2021,0,0,0.1,0.82,5.1,15.14,36.21,55.79,74.4,80.43
Belgium,BEL,11-01-2021,0,0,0.14,1.19,8.61,24.18,49.93,67.48,81.14,83.38
Belgium,BEL,12-01-2021,0,0,0.17,1.48,13.3,32.78,60.08,74.45,84.8,85.36
Belgium,BEL,13-01-2021,0,0,0.19,1.69,17.78,38.63,65.71,78.06,86.65,86.51
Belgium,BEL,14-01-2021,0,0,0.21,1.81,21.45,42.05,68.35,79.72,87.56,87.07
Belgium,BEL,15-01-2021,0,0,0.23,1.91,23.81,44.01,69.65,80.56,88.02,87.4
Belgium,BEL,16-01-2021,0,0,0.24,1.98,25.53,45.26,70.38,81.02,88.28,87.59
Belgium,BEL,17-01-2021,0,0,0.25,2.03,26.88,46.13,70.86,81.34,88.47,87.75
