Entity,Code,Day,05-09,10-14,15-17,18-24 ,25-49,50-59,60-69,70-79,80+,people_vaccinated_per_hundred
,,,,,,,,,,,,60.73
,,,,,,,,,,,,60.74
,,,,,,,,,,,,60.75
,,,,,,,,,,,,60.75
,,,,,,,,,,,,60.75
,,,,,,,,,,,,60.76
,,,,,,,,,,,,60.77
,,,,,,,,,,,,60.77
,,,,,,,,,,,,60.78
,,,,,,,,,,,,60.79
,,,,,,,,,,,,60.79
,,,,,,,,,,,,60.79
,,,,,,,,,,,,60.79
,,,,,,,,,,,,60.79
,,,,,,,,,,,,60.79
,,,,,,,,,,,,60.8
,,,,,,,,,,,,60.8
,,,,,,,,,,,,60.8
,,,,,,,,,,,,60.8
,,,,,,,,,,,,60.8
,,,,,,,,,,,,60.8
,,,,,,,,,,,,60.81
,,,,,,,,,,,,60.81
,,,,,,,,,,,,60.81
,,,,,,,,,,,,60.81
,,,,,,,,,,,,60.81
,,,,,,,,,,,,60.81
,,,,,,,,,,,,60.81
,,,,,,,,,,,,60.82
,,,,,,,,,,,,60.82
,,,,,,,,,,,,60.82
,,,,,,,,,,,,60.82
,,,,,,,,,,,,60.82
,,,,,,,,,,,,60.82
,,,,,,,,,,,,60.82
,,,,,,,,,,,,60.82
,,,,,,,,,,,,60.83
,,,,,,,,,,,,60.83
,,,,,,,,,,,,60.83
,,,,,,,,,,,,60.83
,,,,,,,,,,,,60.83
,,,,,,,,,,,,60.83
,,,,,,,,,,,,60.83
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.84
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.85
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.86
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.87
,,,,,,,,,,,,60.88
,,,,,,,,,,,,60.88
,,,,,,,,,,,,60.88
,,,,,,,,,,,,60.88
,,,,,,,,,,,,60.88
,,,,,,,,,,,,60.88
,,,,,,,,,,,,0.18
,,,,,,,,,,,,0.3
,,,,,,,,,,,,0.44
,,,,,,,,,,,,0.59
,,,,,,,,,,,,0.87
,,,,,,,,,,,,1.04
,,,,,,,,,,,,1.24
,,,,,,,,,,,,1.45
,,,,,,,,,,,,1.64
,,,,,,,,,,,,1.92
,,,,,,,,,,,,2.05
,,,,,,,,,,,,2.16
,,,,,,,,,,,,2.26
,,,,,,,,,,,,2.35
,,,,,,,,,,,,2.46
,,,,,,,,,,,,2.5
,,,,,,,,,,,,2.53
,,,,,,,,,,,,2.57
,,,,,,,,,,,,2.61
,,,,,,,,,,,,2.68
,,,,,,,,,,,,2.68
,,,,,,,,,,,,2.71
,,,,,,,,,,,,2.74
,,,,,,,,,,,,2.79
,,,,,,,,,,,,2.82
,,,,,,,,,,,,2.84
,,,,,,,,,,,,2.87
,,,,,,,,,,,,2.95
,,,,,,,,,,,,3.04
,,,,,,,,,,,,3.19
,,,,,,,,,,,,3.27
,,,,,,,,,,,,3.36
,,,,,,,,,,,,3.5
,,,,,,,,,,,,3.78
,,,,,,,,,,,,4.05
,,,,,,,,,,,,4.19
,,,,,,,,,,,,4.41
,,,,,,,,,,,,4.72
,,,,,,,,,,,,5.05
,,,,,,,,,,,,5.49
,,,,,,,,,,,,5.65
,,,,,,,,,,,,5.93
,,,,,,,,,,,,6.25
,,,,,,,,,,,,6.69
,,,,,,,,,,,,7.12
,,,,,,,,,,,,7.35
,,,,,,,,,,,,7.58
,,,,,,,,,,,,7.85
,,,,,,,,,,,,8.06
,,,,,,,,,,,,8.45
,,,,,,,,,,,,8.59
,,,,,,,,,,,,8.67
,,,,,,,,,,,,8.78
,,,,,,,,,,,,9.01
,,,,,,,,,,,,9.1
,,,,,,,,,,,,9.29
,,,,,,,,,,,,9.51
,,,,,,,,,,,,9.76
,,,,,,,,,,,,10.63
,,,,,,,,,,,,10.89
,,,,,,,,,,,,11.37
,,,,,,,,,,,,11.86
,,,,,,,,,,,,12.21
,,,,,,,,,,,,12.6
,,,,,,,,,,,,13.09
,,,,,,,,,,,,13.73
,,,,,,,,,,,,14.53
,,,,,,,,,,,,15.32
,,,,,,,,,,,,16.42
,,,,,,,,,,,,16.98
,,,,,,,,,,,,17.65
,,,,,,,,,,,,18.47
,,,,,,,,,,,,19.26
,,,,,,,,,,,,20.2
,,,,,,,,,,,,20.51
,,,,,,,,,,,,21.15
,,,,,,,,,,,,21.7
,,,,,,,,,,,,22.26
,,,,,,,,,,,,23.1
,,,,,,,,,,,,23.56
,,,,,,,,,,,,24.09
,,,,,,,,,,,,24.64
,,,,,,,,,,,,25.16
,,,,,,,,,,,,26.09
,,,,,,,,,,,,26.49
,,,,,,,,,,,,27.14
,,,,,,,,,,,,27.74
,,,,,,,,,,,,28.39
,,,,,,,,,,,,29.52
,,,,,,,,,,,,30.01
,,,,,,,,,,,,30.63
,,,,,,,,,,,,31.14
,,,,,,,,,,,,31.9
,,,,,,,,,,,,32.78
,,,,,,,,,,,,33.15
,,,,,,,,,,,,33.67
,,,,,,,,,,,,34.33
,,,,,,,,,,,,34.97
,,,,,,,,,,,,35.75
,,,,,,,,,,,,36.27
,,,,,,,,,,,,36.77
,,,,,,,,,,,,37.41
,,,,,,,,,,,,37.88
,,,,,,,,,,,,38.58
,,,,,,,,,,,,38.89
,,,,,,,,,,,,39.42
,,,,,,,,,,,,40.05
,,,,,,,,,,,,40.73
,,,,,,,,,,,,42.33
,,,,,,,,,,,,42.89
,,,,,,,,,,,,43.44
,,,,,,,,,,,,44.13
,,,,,,,,,,,,44.85
,,,,,,,,,,,,45.94
,,,,,,,,,,,,46.45
,,,,,,,,,,,,47.17
,,,,,,,,,,,,47.84
,,,,,,,,,,,,48.53
,,,,,,,,,,,,49.63
,,,,,,,,,,,,50.15
,,,,,,,,,,,,50.85
,,,,,,,,,,,,51.51
,,,,,,,,,,,,52.04
,,,,,,,,,,,,53.04
,,,,,,,,,,,,53.5
,,,,,,,,,,,,54.17
,,,,,,,,,,,,54.82
,,,,,,,,,,,,55.51
,,,,,,,,,,,,56.7
,,,,,,,,,,,,57.18
,,,,,,,,,,,,57.75
,,,,,,,,,,,,58.35
,,,,,,,,,,,,58.9
,,,,,,,,,,,,59.89
,,,,,,,,,,,,60.36
,,,,,,,,,,,,60.92
,,,,,,,,,,,,61.52
,,,,,,,,,,,,62.11
,,,,,,,,,,,,63.08
,,,,,,,,,,,,63.53
,,,,,,,,,,,,64.08
,,,,,,,,,,,,64.64
,,,,,,,,,,,,65.25
,,,,,,,,,,,,65.95
,,,,,,,,,,,,66.31
,,,,,,,,,,,,66.99
,,,,,,,,,,,,67.58
,,,,,,,,,,,,68.14
,,,,,,,,,,,,68.82
,,,,,,,,,,,,69.21
,,,,,,,,,,,,69.85
,,,,,,,,,,,,70.37
,,,,,,,,,,,,70.9
,,,,,,,,,,,,71.5
,,,,,,,,,,,,71.83
,,,,,,,,,,,,72.46
,,,,,,,,,,,,73.16
,,,,,,,,,,,,73.71
,,,,,,,,,,,,74.27
,,,,,,,,,,,,74.59
,,,,,,,,,,,,75.03
,,,,,,,,,,,,75.45
,,,,,,,,,,,,75.82
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.65
,,,,,,,,,,,,76.91
,,,,,,,,,,,,77.25
,,,,,,,,,,,,77.52
,,,,,,,,,,,,77.75
,,,,,,,,,,,,77.94
,,,,,,,,,,,,78.15
,,,,,,,,,,,,78.33
,,,,,,,,,,,,78.5
,,,,,,,,,,,,78.77
,,,,,,,,,,,,78.92
,,,,,,,,,,,,79.17
,,,,,,,,,,,,79.3
,,,,,,,,,,,,79.42
,,,,,,,,,,,,79.62
,,,,,,,,,,,,79.67
,,,,,,,,,,,,79.8
,,,,,,,,,,,,79.88
,,,,,,,,,,,,79.98
,,,,,,,,,,,,80.16
,,,,,,,,,,,,80.24
,,,,,,,,,,,,80.3
,,,,,,,,,,,,80.37
,,,,,,,,,,,,80.46
,,,,,,,,,,,,80.5
,,,,,,,,,,,,80.56
,,,,,,,,,,,,80.61
,,,,,,,,,,,,80.66
,,,,,,,,,,,,80.71
,,,,,,,,,,,,80.74
,,,,,,,,,,,,80.77
,,,,,,,,,,,,80.8
,,,,,,,,,,,,80.84
,,,,,,,,,,,,80.9
,,,,,,,,,,,,80.93
,,,,,,,,,,,,80.96
,,,,,,,,,,,,81.01
,,,,,,,,,,,,81.06
,,,,,,,,,,,,81.08
,,,,,,,,,,,,81.1
,,,,,,,,,,,,81.16
,,,,,,,,,,,,81.19
,,,,,,,,,,,,81.25
,,,,,,,,,,,,81.27
,,,,,,,,,,,,81.29
,,,,,,,,,,,,81.32
,,,,,,,,,,,,81.37
,,,,,,,,,,,,81.37
,,,,,,,,,,,,81.42
,,,,,,,,,,,,81.44
,,,,,,,,,,,,81.47
,,,,,,,,,,,,81.51
,,,,,,,,,,,,81.54
,,,,,,,,,,,,81.57
,,,,,,,,,,,,81.6
,,,,,,,,,,,,81.64
,,,,,,,,,,,,81.66
,,,,,,,,,,,,81.67
,,,,,,,,,,,,81.71
,,,,,,,,,,,,81.74
,,,,,,,,,,,,81.8
,,,,,,,,,,,,81.83
,,,,,,,,,,,,81.86
,,,,,,,,,,,,81.89
,,,,,,,,,,,,81.91
,,,,,,,,,,,,81.93
,,,,,,,,,,,,82.02
,,,,,,,,,,,,82.06
,,,,,,,,,,,,82.1
,,,,,,,,,,,,82.17
,,,,,,,,,,,,82.25
,,,,,,,,,,,,82.29
,,,,,,,,,,,,82.34
,,,,,,,,,,,,82.39
,,,,,,,,,,,,82.45
,,,,,,,,,,,,82.51
,,,,,,,,,,,,82.55
,,,,,,,,,,,,82.59
,,,,,,,,,,,,83.45
,,,,,,,,,,,,83.65
,,,,,,,,,,,,84.01
,,,,,,,,,,,,84.3
,,,,,,,,,,,,84.53
,,,,,,,,,,,,84.64
,,,,,,,,,,,,84.76
,,,,,,,,,,,,84.85
,,,,,,,,,,,,85.16
,,,,,,,,,,,,85.27
,,,,,,,,,,,,85.42
,,,,,,,,,,,,85.5
,,,,,,,,,,,,85.75
,,,,,,,,,,,,85.82
,,,,,,,,,,,,85.96
,,,,,,,,,,,,86.09
,,,,,,,,,,,,86.25
,,,,,,,,,,,,86.51
,,,,,,,,,,,,86.61
,,,,,,,,,,,,86.71
,,,,,,,,,,,,87.03
,,,,,,,,,,,,87.17
,,,,,,,,,,,,87.29
,,,,,,,,,,,,87.33
,,,,,,,,,,,,87.39
,,,,,,,,,,,,87.43
,,,,,,,,,,,,87.46
,,,,,,,,,,,,87.52
,,,,,,,,,,,,87.54
,,,,,,,,,,,,87.55
,,,,,,,,,,,,87.57
,,,,,,,,,,,,87.59
,,,,,,,,,,,,87.62
,,,,,,,,,,,,87.64
,,,,,,,,,,,,87.65
,,,,,,,,,,,,87.66
,,,,,,,,,,,,87.68
,,,,,,,,,,,,87.71
,,,,,,,,,,,,87.73
,,,,,,,,,,,,87.75
,,,,,,,,,,,,87.76
,,,,,,,,,,,,87.77
,,,,,,,,,,,,87.78
,,,,,,,,,,,,87.78
,,,,,,,,,,,,87.84
,,,,,,,,,,,,87.86
,,,,,,,,,,,,87.87
,,,,,,,,,,,,87.87
,,,,,,,,,,,,87.88
,,,,,,,,,,,,87.89
,,,,,,,,,,,,87.9
,,,,,,,,,,,,87.95
,,,,,,,,,,,,88
,,,,,,,,,,,,88.04
,,,,,,,,,,,,88.07
,,,,,,,,,,,,88.1
,,,,,,,,,,,,88.11
,,,,,,,,,,,,88.14
,,,,,,,,,,,,88.16
,,,,,,,,,,,,88.17
,,,,,,,,,,,,0.02
,,,,,,,,,,,,1.12
,,,,,,,,,,,,2.1
,,,,,,,,,,,,2.71
,,,,,,,,,,,,3.11
,,,,,,,,,,,,3.54
,,,,,,,,,,,,4.21
,,,,,,,,,,,,5.17
,,,,,,,,,,,,6.64
,,,,,,,,,,,,8.4
,,,,,,,,,,,,9.55
,,,,,,,,,,,,10.79
,,,,,,,,,,,,12.72
,,,,,,,,,,,,15.18
,,,,,,,,,,,,19.18
,,,,,,,,,,,,23.13
,,,,,,,,,,,,26.79
,,,,,,,,,,,,30.16
,,,,,,,,,,,,32.9
,,,,,,,,,,,,35.36
,,,,,,,,,,,,37.28
,,,,,,,,,,,,39.41
,,,,,,,,,,,,42.06
,,,,,,,,,,,,45.04
,,,,,,,,,,,,47.89
,,,,,,,,,,,,51.94
,,,,,,,,,,,,55.75
,,,,,,,,,,,,59.2
,,,,,,,,,,,,61.56
,,,,,,,,,,,,62.93
,,,,,,,,,,,,64
,,,,,,,,,,,,65.33
,,,,,,,,,,,,66.41
,,,,,,,,,,,,67.28
,,,,,,,,,,,,68.02
,,,,,,,,,,,,68.67
,,,,,,,,,,,,69.22
,,,,,,,,,,,,69.66
,,,,,,,,,,,,70
,,,,,,,,,,,,70.33
,,,,,,,,,,,,71.09
,,,,,,,,,,,,71.89
,,,,,,,,,,,,72.56
,,,,,,,,,,,,72.74
,,,,,,,,,,,,73.16
,,,,,,,,,,,,73.59
,,,,,,,,,,,,74.04
,,,,,,,,,,,,74.49
,,,,,,,,,,,,74.96
,,,,,,,,,,,,75.38
,,,,,,,,,,,,75.55
,,,,,,,,,,,,75.67
,,,,,,,,,,,,75.83
,,,,,,,,,,,,76.08
,,,,,,,,,,,,76.3
,,,,,,,,,,,,76.44
,,,,,,,,,,,,76.54
,,,,,,,,,,,,76.61
,,,,,,,,,,,,76.67
,,,,,,,,,,,,76.71
,,,,,,,,,,,,76.74
,,,,,,,,,,,,76.77
,,,,,,,,,,,,76.8
,,,,,,,,,,,,76.83
,,,,,,,,,,,,76.85
,,,,,,,,,,,,76.86
,,,,,,,,,,,,77
,,,,,,,,,,,,77.02
,,,,,,,,,,,,77.04
,,,,,,,,,,,,77.05
,,,,,,,,,,,,77.07
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.01
,,,,,,,,,,,,0.03
,,,,,,,,,,,,0.05
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.07
,,,,,,,,,,,,0.11
,,,,,,,,,,,,0.2
,,,,,,,,,,,,0.26
,,,,,,,,,,,,0.34
,,,,,,,,,,,,0.43
,,,,,,,,,,,,0.46
,,,,,,,,,,,,0.46
,,,,,,,,,,,,0.54
,,,,,,,,,,,,0.66
,,,,,,,,,,,,0.78
,,,,,,,,,,,,0.9
,,,,,,,,,,,,1.02
,,,,,,,,,,,,1.07
,,,,,,,,,,,,1.08
,,,,,,,,,,,,1.21
,,,,,,,,,,,,1.4
,,,,,,,,,,,,1.62
,,,,,,,,,,,,1.88
,,,,,,,,,,,,2.1
,,,,,,,,,,,,2.16
,,,,,,,,,,,,2.17
,,,,,,,,,,,,2.35
,,,,,,,,,,,,2.61
,,,,,,,,,,,,2.86
,,,,,,,,,,,,3.14
,,,,,,,,,,,,3.37
,,,,,,,,,,,,3.44
,,,,,,,,,,,,3.45
,,,,,,,,,,,,3.59
,,,,,,,,,,,,3.75
,,,,,,,,,,,,3.9
,,,,,,,,,,,,4.06
,,,,,,,,,,,,4.2
,,,,,,,,,,,,4.22
,,,,,,,,,,,,4.23
,,,,,,,,,,,,4.34
,,,,,,,,,,,,4.5
,,,,,,,,,,,,4.69
,,,,,,,,,,,,4.87
,,,,,,,,,,,,5.06
,,,,,,,,,,,,5.09
,,,,,,,,,,,,5.1
,,,,,,,,,,,,5.22
,,,,,,,,,,,,5.36
,,,,,,,,,,,,5.48
,,,,,,,,,,,,5.61
,,,,,,,,,,,,5.72
,,,,,,,,,,,,5.75
,,,,,,,,,,,,5.76
,,,,,,,,,,,,5.84
,,,,,,,,,,,,5.95
,,,,,,,,,,,,6.07
,,,,,,,,,,,,6.18
,,,,,,,,,,,,6.27
,,,,,,,,,,,,6.3
,,,,,,,,,,,,6.31
,,,,,,,,,,,,6.43
,,,,,,,,,,,,6.55
,,,,,,,,,,,,6.73
,,,,,,,,,,,,6.93
,,,,,,,,,,,,7.1
,,,,,,,,,,,,7.14
,,,,,,,,,,,,7.15
,,,,,,,,,,,,7.29
,,,,,,,,,,,,7.49
,,,,,,,,,,,,7.71
,,,,,,,,,,,,7.92
,,,,,,,,,,,,8.1
,,,,,,,,,,,,8.15
,,,,,,,,,,,,8.16
,,,,,,,,,,,,8.28
,,,,,,,,,,,,8.45
,,,,,,,,,,,,8.63
,,,,,,,,,,,,8.82
,,,,,,,,,,,,8.99
,,,,,,,,,,,,9.03
,,,,,,,,,,,,9.04
,,,,,,,,,,,,9.19
,,,,,,,,,,,,9.4
,,,,,,,,,,,,9.64
,,,,,,,,,,,,9.93
,,,,,,,,,,,,10.2
,,,,,,,,,,,,10.28
,,,,,,,,,,,,10.32
,,,,,,,,,,,,10.55
,,,,,,,,,,,,10.87
,,,,,,,,,,,,11.15
,,,,,,,,,,,,11.42
,,,,,,,,,,,,11.49
,,,,,,,,,,,,11.53
,,,,,,,,,,,,11.55
,,,,,,,,,,,,11.59
,,,,,,,,,,,,11.8
,,,,,,,,,,,,12.1
,,,,,,,,,,,,12.45
,,,,,,,,,,,,12.79
,,,,,,,,,,,,12.91
,,,,,,,,,,,,12.95
,,,,,,,,,,,,13.3
,,,,,,,,,,,,13.73
,,,,,,,,,,,,14.19
,,,,,,,,,,,,14.66
,,,,,,,,,,,,15.1
,,,,,,,,,,,,15.26
,,,,,,,,,,,,15.33
,,,,,,,,,,,,15.74
,,,,,,,,,,,,16.25
,,,,,,,,,,,,16.78
,,,,,,,,,,,,17.36
,,,,,,,,,,,,17.89
,,,,,,,,,,,,18.13
,,,,,,,,,,,,18.24
,,,,,,,,,,,,18.68
,,,,,,,,,,,,19.24
,,,,,,,,,,,,19.84
,,,,,,,,,,,,20.41
,,,,,,,,,,,,21.02
,,,,,,,,,,,,21.32
,,,,,,,,,,,,21.46
,,,,,,,,,,,,22.05
,,,,,,,,,,,,22.68
,,,,,,,,,,,,23.29
,,,,,,,,,,,,23.98
,,,,,,,,,,,,24.62
,,,,,,,,,,,,24.97
,,,,,,,,,,,,25.12
,,,,,,,,,,,,25.66
,,,,,,,,,,,,26.31
,,,,,,,,,,,,26.95
,,,,,,,,,,,,27.31
,,,,,,,,,,,,27.83
,,,,,,,,,,,,28.2
,,,,,,,,,,,,28.37
,,,,,,,,,,,,28.87
,,,,,,,,,,,,29.49
,,,,,,,,,,,,30.14
,,,,,,,,,,,,30.82
,,,,,,,,,,,,31.48
,,,,,,,,,,,,31.84
,,,,,,,,,,,,31.99
,,,,,,,,,,,,32.35
,,,,,,,,,,,,32.93
,,,,,,,,,,,,33.56
,,,,,,,,,,,,34.22
,,,,,,,,,,,,34.83
,,,,,,,,,,,,35.16
,,,,,,,,,,,,35.33
,,,,,,,,,,,,35.85
,,,,,,,,,,,,36.49
,,,,,,,,,,,,37.18
,,,,,,,,,,,,37.82
,,,,,,,,,,,,38.48
,,,,,,,,,,,,38.99
,,,,,,,,,,,,39.17
,,,,,,,,,,,,39.79
,,,,,,,,,,,,40.45
,,,,,,,,,,,,41.14
,,,,,,,,,,,,41.88
,,,,,,,,,,,,42.58
,,,,,,,,,,,,43.07
,,,,,,,,,,,,43.21
,,,,,,,,,,,,43.85
,,,,,,,,,,,,44.47
,,,,,,,,,,,,45.06
,,,,,,,,,,,,45.65
,,,,,,,,,,,,46.21
,,,,,,,,,,,,46.61
,,,,,,,,,,,,46.72
,,,,,,,,,,,,47.26
,,,,,,,,,,,,47.74
,,,,,,,,,,,,48.19
,,,,,,,,,,,,48.6
,,,,,,,,,,,,49.02
,,,,,,,,,,,,49.3
,,,,,,,,,,,,49.36
,,,,,,,,,,,,49.66
,,,,,,,,,,,,49.94
,,,,,,,,,,,,50.21
,,,,,,,,,,,,50.44
,,,,,,,,,,,,50.67
,,,,,,,,,,,,50.78
,,,,,,,,,,,,50.82
,,,,,,,,,,,,51
,,,,,,,,,,,,51.21
,,,,,,,,,,,,51.39
,,,,,,,,,,,,51.55
,,,,,,,,,,,,51.71
,,,,,,,,,,,,51.78
,,,,,,,,,,,,51.81
,,,,,,,,,,,,51.97
,,,,,,,,,,,,52.13
,,,,,,,,,,,,52.3
,,,,,,,,,,,,52.46
,,,,,,,,,,,,52.63
,,,,,,,,,,,,52.69
,,,,,,,,,,,,52.7
,,,,,,,,,,,,52.84
,,,,,,,,,,,,52.99
,,,,,,,,,,,,53.14
,,,,,,,,,,,,53.27
,,,,,,,,,,,,53.43
,,,,,,,,,,,,53.49
,,,,,,,,,,,,53.5
,,,,,,,,,,,,53.66
,,,,,,,,,,,,53.79
,,,,,,,,,,,,53.93
,,,,,,,,,,,,54.06
,,,,,,,,,,,,54.2
,,,,,,,,,,,,54.25
,,,,,,,,,,,,54.26
,,,,,,,,,,,,54.35
,,,,,,,,,,,,54.45
,,,,,,,,,,,,54.57
,,,,,,,,,,,,54.69
,,,,,,,,,,,,54.83
,,,,,,,,,,,,54.88
,,,,,,,,,,,,54.88
,,,,,,,,,,,,54.99
,,,,,,,,,,,,55.1
,,,,,,,,,,,,55.22
,,,,,,,,,,,,55.37
,,,,,,,,,,,,55.52
,,,,,,,,,,,,55.59
,,,,,,,,,,,,55.59
,,,,,,,,,,,,55.7
,,,,,,,,,,,,55.83
,,,,,,,,,,,,55.98
,,,,,,,,,,,,56.14
,,,,,,,,,,,,56.33
,,,,,,,,,,,,56.42
,,,,,,,,,,,,56.42
,,,,,,,,,,,,56.56
,,,,,,,,,,,,56.7
,,,,,,,,,,,,56.89
,,,,,,,,,,,,57.09
,,,,,,,,,,,,57.32
,,,,,,,,,,,,57.46
,,,,,,,,,,,,57.47
,,,,,,,,,,,,57.64
,,,,,,,,,,,,57.82
,,,,,,,,,,,,58.02
,,,,,,,,,,,,58.24
,,,,,,,,,,,,58.49
,,,,,,,,,,,,58.62
,,,,,,,,,,,,58.65
,,,,,,,,,,,,58.83
,,,,,,,,,,,,59.01
,,,,,,,,,,,,59.27
,,,,,,,,,,,,59.55
,,,,,,,,,,,,59.89
,,,,,,,,,,,,60.13
,,,,,,,,,,,,60.17
,,,,,,,,,,,,60.44
,,,,,,,,,,,,60.73
,,,,,,,,,,,,61.06
,,,,,,,,,,,,61.35
,,,,,,,,,,,,61.67
,,,,,,,,,,,,61.85
,,,,,,,,,,,,61.88
,,,,,,,,,,,,62.09
,,,,,,,,,,,,62.32
,,,,,,,,,,,,62.56
,,,,,,,,,,,,62.79
,,,,,,,,,,,,63
,,,,,,,,,,,,63.13
,,,,,,,,,,,,63.15
,,,,,,,,,,,,63.29
,,,,,,,,,,,,63.44
,,,,,,,,,,,,63.6
,,,,,,,,,,,,63.73
,,,,,,,,,,,,63.87
,,,,,,,,,,,,63.95
,,,,,,,,,,,,63.97
,,,,,,,,,,,,64.07
,,,,,,,,,,,,64.17
,,,,,,,,,,,,64.28
,,,,,,,,,,,,64.38
,,,,,,,,,,,,64.49
,,,,,,,,,,,,64.56
,,,,,,,,,,,,64.57
,,,,,,,,,,,,64.66
,,,,,,,,,,,,64.74
,,,,,,,,,,,,64.85
,,,,,,,,,,,,64.94
,,,,,,,,,,,,65.05
,,,,,,,,,,,,65.11
,,,,,,,,,,,,65.11
,,,,,,,,,,,,65.18
,,,,,,,,,,,,65.26
,,,,,,,,,,,,65.34
,,,,,,,,,,,,65.41
,,,,,,,,,,,,65.49
,,,,,,,,,,,,65.54
,,,,,,,,,,,,65.55
,,,,,,,,,,,,65.6
,,,,,,,,,,,,65.65
,,,,,,,,,,,,65.72
,,,,,,,,,,,,65.77
,,,,,,,,,,,,65.84
,,,,,,,,,,,,65.87
,,,,,,,,,,,,65.87
,,,,,,,,,,,,65.91
,,,,,,,,,,,,65.96
,,,,,,,,,,,,66.02
,,,,,,,,,,,,66.07
,,,,,,,,,,,,66.13
,,,,,,,,,,,,66.16
,,,,,,,,,,,,66.16
,,,,,,,,,,,,66.22
,,,,,,,,,,,,66.29
,,,,,,,,,,,,66.36
,,,,,,,,,,,,66.42
,,,,,,,,,,,,66.51
,,,,,,,,,,,,66.56
,,,,,,,,,,,,66.57
,,,,,,,,,,,,66.61
,,,,,,,,,,,,66.66
,,,,,,,,,,,,66.71
,,,,,,,,,,,,66.76
,,,,,,,,,,,,66.82
,,,,,,,,,,,,66.86
,,,,,,,,,,,,66.86
,,,,,,,,,,,,66.91
,,,,,,,,,,,,66.95
,,,,,,,,,,,,67
,,,,,,,,,,,,67.05
,,,,,,,,,,,,67.09
,,,,,,,,,,,,67.12
,,,,,,,,,,,,67.13
,,,,,,,,,,,,67.17
,,,,,,,,,,,,67.21
,,,,,,,,,,,,67.27
,,,,,,,,,,,,67.31
,,,,,,,,,,,,67.37
,,,,,,,,,,,,67.41
,,,,,,,,,,,,67.42
,,,,,,,,,,,,67.48
,,,,,,,,,,,,67.53
,,,,,,,,,,,,67.59
,,,,,,,,,,,,67.65
,,,,,,,,,,,,67.72
,,,,,,,,,,,,67.76
,,,,,,,,,,,,67.78
,,,,,,,,,,,,67.83
,,,,,,,,,,,,67.88
,,,,,,,,,,,,67.94
,,,,,,,,,,,,68
,,,,,,,,,,,,68.06
,,,,,,,,,,,,68.1
,,,,,,,,,,,,68.11
,,,,,,,,,,,,68.17
,,,,,,,,,,,,68.22
,,,,,,,,,,,,68.27
,,,,,,,,,,,,68.31
,,,,,,,,,,,,68.32
,,,,,,,,,,,,68.32
,,,,,,,,,,,,68.32
,,,,,,,,,,,,68.36
,,,,,,,,,,,,68.39
,,,,,,,,,,,,68.43
,,,,,,,,,,,,68.46
,,,,,,,,,,,,68.46
,,,,,,,,,,,,68.46
,,,,,,,,,,,,68.46
,,,,,,,,,,,,68.5
,,,,,,,,,,,,68.54
,,,,,,,,,,,,68.6
,,,,,,,,,,,,68.64
,,,,,,,,,,,,68.69
,,,,,,,,,,,,68.75
,,,,,,,,,,,,68.78
,,,,,,,,,,,,68.82
,,,,,,,,,,,,68.86
,,,,,,,,,,,,68.93
,,,,,,,,,,,,68.98
,,,,,,,,,,,,69.02
,,,,,,,,,,,,69.1
,,,,,,,,,,,,69.13
,,,,,,,,,,,,69.16
,,,,,,,,,,,,69.2
,,,,,,,,,,,,69.26
,,,,,,,,,,,,69.3
,,,,,,,,,,,,69.33
,,,,,,,,,,,,69.38
,,,,,,,,,,,,69.39
,,,,,,,,,,,,69.41
,,,,,,,,,,,,69.44
,,,,,,,,,,,,69.47
