Entity,Code,Day,people_vaccinated_per_hundred
Luxembourg,LUX,29-03-2021,0
Luxembourg,LUX,30-03-2021,0
Luxembourg,LUX,31-03-2021,0
Luxembourg,LUX,01-04-2021,0
Luxembourg,LUX,02-04-2021,0
Luxembourg,LUX,03-04-2021,0
Luxembourg,LUX,05-04-2021,0
Luxembourg,LUX,06-04-2021,0
Luxembourg,LUX,07-04-2021,0
Luxembourg,LUX,08-04-2021,0
Luxembourg,LUX,09-04-2021,0
Luxembourg,LUX,10-04-2021,0
Luxembourg,LUX,12-04-2021,0
Luxembourg,LUX,13-04-2021,0
Luxembourg,LUX,14-04-2021,0
Luxembourg,LUX,15-04-2021,0
Luxembourg,LUX,16-04-2021,0
Luxembourg,LUX,17-04-2021,0
Luxembourg,LUX,19-04-2021,0
Luxembourg,LUX,20-04-2021,0
Luxembourg,LUX,21-04-2021,0
Luxembourg,LUX,22-04-2021,0
Luxembourg,LUX,23-04-2021,0
Luxembourg,LUX,24-04-2021,0
Luxembourg,LUX,25-04-2021,0
Luxembourg,LUX,26-04-2021,0
Luxembourg,LUX,27-04-2021,0
Luxembourg,LUX,28-04-2021,0
Luxembourg,LUX,29-04-2021,0
Luxembourg,LUX,30-04-2021,0
Luxembourg,LUX,01-05-2021,0
Luxembourg,LUX,03-05-2021,0
Luxembourg,LUX,04-05-2021,0
Luxembourg,LUX,05-05-2021,0
Luxembourg,LUX,06-05-2021,0
Luxembourg,LUX,07-05-2021,0
Luxembourg,LUX,08-05-2021,0
Luxembourg,LUX,10-05-2021,0
Luxembourg,LUX,11-05-2021,0
Luxembourg,LUX,12-05-2021,0
Luxembourg,LUX,13-05-2021,0
Luxembourg,LUX,14-05-2021,0
Luxembourg,LUX,15-05-2021,0
Luxembourg,LUX,17-05-2021,0
Luxembourg,LUX,18-05-2021,0
Luxembourg,LUX,19-05-2021,0
Luxembourg,LUX,20-05-2021,0
Luxembourg,LUX,21-05-2021,0
Luxembourg,LUX,22-05-2021,0
Luxembourg,LUX,23-05-2021,0
Luxembourg,LUX,24-05-2021,0
Luxembourg,LUX,25-05-2021,0
Luxembourg,LUX,26-05-2021,0
Luxembourg,LUX,27-05-2021,0
Luxembourg,LUX,28-05-2021,0
Luxembourg,LUX,29-05-2021,0
Luxembourg,LUX,30-05-2021,0
Luxembourg,LUX,31-05-2021,0
Luxembourg,LUX,01-06-2021,0
Luxembourg,LUX,02-06-2021,0
Luxembourg,LUX,03-06-2021,0
Luxembourg,LUX,04-06-2021,0
Luxembourg,LUX,05-06-2021,0
Luxembourg,LUX,07-06-2021,0
Luxembourg,LUX,08-06-2021,0
Luxembourg,LUX,09-06-2021,0
Luxembourg,LUX,10-06-2021,0
Luxembourg,LUX,11-06-2021,0
Luxembourg,LUX,12-06-2021,0
Luxembourg,LUX,14-06-2021,0
Luxembourg,LUX,15-06-2021,0
Luxembourg,LUX,16-06-2021,0
Luxembourg,LUX,17-06-2021,0
Luxembourg,LUX,18-06-2021,0
Luxembourg,LUX,19-06-2021,0
Luxembourg,LUX,21-06-2021,0
Luxembourg,LUX,22-06-2021,0
Luxembourg,LUX,23-06-2021,0
Luxembourg,LUX,24-06-2021,0
Luxembourg,LUX,25-06-2021,0
Luxembourg,LUX,26-06-2021,0
Luxembourg,LUX,27-06-2021,0
Luxembourg,LUX,28-06-2021,0
Luxembourg,LUX,29-06-2021,0
Luxembourg,LUX,30-06-2021,0
Luxembourg,LUX,01-07-2021,0
Luxembourg,LUX,02-07-2021,0
Luxembourg,LUX,03-07-2021,0
Luxembourg,LUX,04-07-2021,0
Luxembourg,LUX,05-07-2021,0
Luxembourg,LUX,06-07-2021,0
Luxembourg,LUX,07-07-2021,0
Luxembourg,LUX,08-07-2021,0
Luxembourg,LUX,09-07-2021,0
Luxembourg,LUX,10-07-2021,0
Luxembourg,LUX,11-07-2021,0
Luxembourg,LUX,12-07-2021,0
Luxembourg,LUX,13-07-2021,0
Luxembourg,LUX,14-07-2021,0
Luxembourg,LUX,15-07-2021,0
Luxembourg,LUX,16-07-2021,0
Luxembourg,LUX,17-07-2021,0
Luxembourg,LUX,19-07-2021,0
Luxembourg,LUX,20-07-2021,0
Luxembourg,LUX,21-07-2021,0
Luxembourg,LUX,22-07-2021,0
Luxembourg,LUX,23-07-2021,0
Luxembourg,LUX,24-07-2021,0
Luxembourg,LUX,25-07-2021,0
Luxembourg,LUX,26-07-2021,0.01
Luxembourg,LUX,27-07-2021,0.01
Luxembourg,LUX,28-07-2021,0.01
Luxembourg,LUX,29-07-2021,0.01
Luxembourg,LUX,30-07-2021,0.02
Luxembourg,LUX,31-07-2021,0.02
Luxembourg,LUX,02-08-2021,0.02
Luxembourg,LUX,03-08-2021,0.02
Luxembourg,LUX,04-08-2021,0.03
Luxembourg,LUX,05-08-2021,0.03
Luxembourg,LUX,06-08-2021,0.03
Luxembourg,LUX,07-08-2021,0.04
Luxembourg,LUX,08-08-2021,0.04
Luxembourg,LUX,09-08-2021,0.04
Luxembourg,LUX,10-08-2021,0.04
Luxembourg,LUX,11-08-2021,0.04
Luxembourg,LUX,12-08-2021,0.04
Luxembourg,LUX,13-08-2021,0.05
Luxembourg,LUX,14-08-2021,0.05
Luxembourg,LUX,16-08-2021,0.05
Luxembourg,LUX,17-08-2021,0.05
Luxembourg,LUX,18-08-2021,0.05
Luxembourg,LUX,19-08-2021,0.05
Luxembourg,LUX,20-08-2021,0.06
Luxembourg,LUX,21-08-2021,0.06
Luxembourg,LUX,22-08-2021,0.06
Luxembourg,LUX,23-08-2021,0.06
Luxembourg,LUX,24-08-2021,0.06
Luxembourg,LUX,25-08-2021,0.06
Luxembourg,LUX,26-08-2021,0.06
Luxembourg,LUX,27-08-2021,0.06
Luxembourg,LUX,28-08-2021,0.06
Luxembourg,LUX,30-08-2021,0.06
Luxembourg,LUX,31-08-2021,0.07
Luxembourg,LUX,01-09-2021,0.07
Luxembourg,LUX,02-09-2021,0.07
Luxembourg,LUX,03-09-2021,0.07
Luxembourg,LUX,04-09-2021,0.07
Luxembourg,LUX,05-09-2021,0.07
Luxembourg,LUX,06-09-2021,0.07
Luxembourg,LUX,07-09-2021,0.08
Luxembourg,LUX,08-09-2021,0.08
Luxembourg,LUX,09-09-2021,0.08
Luxembourg,LUX,10-09-2021,0.08
Luxembourg,LUX,11-09-2021,0.08
Luxembourg,LUX,12-09-2021,0.08
Luxembourg,LUX,13-09-2021,0.08
Luxembourg,LUX,14-09-2021,0.08
Luxembourg,LUX,15-09-2021,0.09
Luxembourg,LUX,16-09-2021,0.09
Luxembourg,LUX,17-09-2021,0.09
Luxembourg,LUX,18-09-2021,0.09
Luxembourg,LUX,19-09-2021,0.09
Luxembourg,LUX,20-09-2021,0.09
Luxembourg,LUX,21-09-2021,0.09
Luxembourg,LUX,22-09-2021,0.09
Luxembourg,LUX,23-09-2021,0.1
Luxembourg,LUX,24-09-2021,0.1
Luxembourg,LUX,25-09-2021,0.1
Luxembourg,LUX,26-09-2021,0.1
Luxembourg,LUX,27-09-2021,0.19
Luxembourg,LUX,28-09-2021,0.34
Luxembourg,LUX,29-09-2021,0.45
Luxembourg,LUX,30-09-2021,0.58
Luxembourg,LUX,01-10-2021,0.74
Luxembourg,LUX,02-10-2021,0.75
Luxembourg,LUX,03-10-2021,0.75
Luxembourg,LUX,04-10-2021,0.83
Luxembourg,LUX,05-10-2021,0.85
Luxembourg,LUX,06-10-2021,0.87
Luxembourg,LUX,07-10-2021,0.91
Luxembourg,LUX,08-10-2021,0.94
Luxembourg,LUX,09-10-2021,0.95
Luxembourg,LUX,10-10-2021,0.95
Luxembourg,LUX,11-10-2021,0.96
Luxembourg,LUX,12-10-2021,1.02
Luxembourg,LUX,13-10-2021,1.07
Luxembourg,LUX,14-10-2021,1.13
Luxembourg,LUX,15-10-2021,1.19
Luxembourg,LUX,16-10-2021,1.24
Luxembourg,LUX,18-10-2021,1.29
Luxembourg,LUX,19-10-2021,1.38
Luxembourg,LUX,20-10-2021,1.5
Luxembourg,LUX,21-10-2021,1.61
Luxembourg,LUX,22-10-2021,1.78
Luxembourg,LUX,23-10-2021,1.84
Luxembourg,LUX,24-10-2021,1.85
Luxembourg,LUX,25-10-2021,1.94
Luxembourg,LUX,26-10-2021,2.25
Luxembourg,LUX,27-10-2021,2.57
Luxembourg,LUX,28-10-2021,2.84
Luxembourg,LUX,29-10-2021,3.15
Luxembourg,LUX,30-10-2021,3.33
Luxembourg,LUX,01-11-2021,3.33
Luxembourg,LUX,02-11-2021,3.68
Luxembourg,LUX,03-11-2021,3.98
Luxembourg,LUX,04-11-2021,4.26
Luxembourg,LUX,05-11-2021,4.52
Luxembourg,LUX,06-11-2021,4.67
Luxembourg,LUX,07-11-2021,4.67
Luxembourg,LUX,08-11-2021,4.81
Luxembourg,LUX,09-11-2021,5.06
Luxembourg,LUX,10-11-2021,5.28
Luxembourg,LUX,11-11-2021,5.48
Luxembourg,LUX,12-11-2021,5.71
Luxembourg,LUX,13-11-2021,5.86
Luxembourg,LUX,14-11-2021,5.86
Luxembourg,LUX,15-11-2021,6.02
Luxembourg,LUX,16-11-2021,6.25
Luxembourg,LUX,17-11-2021,6.51
Luxembourg,LUX,18-11-2021,6.85
Luxembourg,LUX,19-11-2021,7.34
Luxembourg,LUX,20-11-2021,7.62
Luxembourg,LUX,21-11-2021,7.62
Luxembourg,LUX,22-11-2021,7.94
Luxembourg,LUX,23-11-2021,8.52
Luxembourg,LUX,24-11-2021,9.17
Luxembourg,LUX,25-11-2021,9.79
Luxembourg,LUX,26-11-2021,10.47
Luxembourg,LUX,27-11-2021,10.78
Luxembourg,LUX,28-11-2021,10.79
Luxembourg,LUX,29-11-2021,11.25
Luxembourg,LUX,30-11-2021,12.17
Luxembourg,LUX,01-12-2021,12.9
Luxembourg,LUX,02-12-2021,13.65
Luxembourg,LUX,03-12-2021,14.48
Luxembourg,LUX,04-12-2021,14.88
Luxembourg,LUX,05-12-2021,14.89
Luxembourg,LUX,06-12-2021,15.31
Luxembourg,LUX,07-12-2021,16.1
Luxembourg,LUX,08-12-2021,16.97
Luxembourg,LUX,09-12-2021,17.8
Luxembourg,LUX,10-12-2021,18.78
Luxembourg,LUX,11-12-2021,19.28
Luxembourg,LUX,12-12-2021,19.33
Luxembourg,LUX,13-12-2021,19.77
Luxembourg,LUX,14-12-2021,20.7
Luxembourg,LUX,15-12-2021,21.78
Luxembourg,LUX,16-12-2021,22.94
Luxembourg,LUX,17-12-2021,24.11
Luxembourg,LUX,18-12-2021,24.65
Luxembourg,LUX,19-12-2021,24.67
Luxembourg,LUX,20-12-2021,25.2
Luxembourg,LUX,21-12-2021,26.27
Luxembourg,LUX,22-12-2021,27.33
Luxembourg,LUX,23-12-2021,28.34
Luxembourg,LUX,24-12-2021,28.87
Luxembourg,LUX,25-12-2021,28.87
Luxembourg,LUX,26-12-2021,28.88
Luxembourg,LUX,27-12-2021,29.4
Luxembourg,LUX,28-12-2021,30.43
Luxembourg,LUX,29-12-2021,31.45
Luxembourg,LUX,30-12-2021,32.37
Luxembourg,LUX,31-12-2021,32.9
Luxembourg,LUX,02-01-2022,32.9
Luxembourg,LUX,03-01-2022,33.41
Luxembourg,LUX,04-01-2022,34.44
Luxembourg,LUX,05-01-2022,35.51
Luxembourg,LUX,06-01-2022,36.57
Luxembourg,LUX,07-01-2022,37.67
Luxembourg,LUX,08-01-2022,38.15
Luxembourg,LUX,09-01-2022,38.16
Luxembourg,LUX,10-01-2022,38.76
Luxembourg,LUX,11-01-2022,40
Luxembourg,LUX,12-01-2022,41.23
Luxembourg,LUX,13-01-2022,42.45
Luxembourg,LUX,14-01-2022,43.74
Luxembourg,LUX,15-01-2022,44.31
Luxembourg,LUX,16-01-2022,44.32
Luxembourg,LUX,17-01-2022,44.88
Luxembourg,LUX,18-01-2022,46.04
Luxembourg,LUX,19-01-2022,47.16
Luxembourg,LUX,20-01-2022,48.17
Luxembourg,LUX,21-01-2022,49.3
Luxembourg,LUX,22-01-2022,49.9
Luxembourg,LUX,24-01-2022,50.27
Luxembourg,LUX,25-01-2022,50.84
Luxembourg,LUX,26-01-2022,51.28
Luxembourg,LUX,27-01-2022,51.72
Luxembourg,LUX,28-01-2022,52.35
Luxembourg,LUX,29-01-2022,52.79
Luxembourg,LUX,31-01-2022,53.05
Luxembourg,LUX,01-02-2022,53.38
Luxembourg,LUX,02-02-2022,53.71
Luxembourg,LUX,03-02-2022,54.02
Luxembourg,LUX,04-02-2022,54.45
Luxembourg,LUX,05-02-2022,54.78
Luxembourg,LUX,07-02-2022,54.98
Luxembourg,LUX,08-02-2022,55.26
Luxembourg,LUX,09-02-2022,55.45
Luxembourg,LUX,10-02-2022,55.61
Luxembourg,LUX,11-02-2022,55.85
Luxembourg,LUX,12-02-2022,56.01
Luxembourg,LUX,14-02-2022,56.13
Luxembourg,LUX,15-02-2022,56.24
Luxembourg,LUX,16-02-2022,56.34
Luxembourg,LUX,17-02-2022,56.43
Luxembourg,LUX,18-02-2022,56.53
Luxembourg,LUX,19-02-2022,56.65
Luxembourg,LUX,20-02-2022,56.65
Luxembourg,LUX,21-02-2022,56.72
Luxembourg,LUX,22-02-2022,56.81
Luxembourg,LUX,23-02-2022,56.87
Luxembourg,LUX,24-02-2022,56.95
Luxembourg,LUX,25-02-2022,57.07
Luxembourg,LUX,26-02-2022,57.16
Luxembourg,LUX,28-02-2022,57.17
Luxembourg,LUX,01-03-2022,57.26
Luxembourg,LUX,02-03-2022,57.31
Luxembourg,LUX,03-03-2022,57.38
Luxembourg,LUX,04-03-2022,57.46
Luxembourg,LUX,05-03-2022,57.53
Luxembourg,LUX,07-03-2022,57.53
Luxembourg,LUX,08-03-2022,57.6
Luxembourg,LUX,09-03-2022,57.64
Luxembourg,LUX,10-03-2022,57.69
Luxembourg,LUX,11-03-2022,57.75
Luxembourg,LUX,12-03-2022,57.8
Luxembourg,LUX,14-03-2022,57.81
Luxembourg,LUX,15-03-2022,57.86
Luxembourg,LUX,16-03-2022,57.9
Luxembourg,LUX,17-03-2022,57.94
Luxembourg,LUX,18-03-2022,57.98
Luxembourg,LUX,19-03-2022,58.01
Luxembourg,LUX,20-03-2022,58.02
Luxembourg,LUX,21-03-2022,58.02
Luxembourg,LUX,22-03-2022,58.07
Luxembourg,LUX,23-03-2022,58.1
Luxembourg,LUX,24-03-2022,58.12
Luxembourg,LUX,25-03-2022,58.17
Luxembourg,LUX,26-03-2022,58.2
Luxembourg,LUX,28-03-2022,58.2
Luxembourg,LUX,29-03-2022,58.25
Luxembourg,LUX,30-03-2022,58.27
Luxembourg,LUX,31-03-2022,58.31
Luxembourg,LUX,01-04-2022,58.35
Luxembourg,LUX,02-04-2022,58.38
Luxembourg,LUX,04-04-2022,58.38
Luxembourg,LUX,05-04-2022,58.43
Luxembourg,LUX,06-04-2022,58.45
Luxembourg,LUX,07-04-2022,58.48
Luxembourg,LUX,08-04-2022,58.51
Luxembourg,LUX,09-04-2022,58.53
Luxembourg,LUX,11-04-2022,58.53
Luxembourg,LUX,12-04-2022,58.58
Luxembourg,LUX,13-04-2022,58.6
Luxembourg,LUX,14-04-2022,58.63
Luxembourg,LUX,15-04-2022,58.66
Luxembourg,LUX,16-04-2022,58.68
Luxembourg,LUX,19-04-2022,58.7
Luxembourg,LUX,20-04-2022,58.72
Luxembourg,LUX,21-04-2022,58.74
Luxembourg,LUX,22-04-2022,58.78
Luxembourg,LUX,23-04-2022,58.8
Luxembourg,LUX,24-04-2022,58.8
Luxembourg,LUX,25-04-2022,58.81
Luxembourg,LUX,26-04-2022,58.87
Luxembourg,LUX,27-04-2022,58.92
Luxembourg,LUX,28-04-2022,58.99
Luxembourg,LUX,29-04-2022,59.06
Luxembourg,LUX,30-04-2022,59.1
Luxembourg,LUX,01-05-2022,59.1
Luxembourg,LUX,02-05-2022,59.11
Luxembourg,LUX,03-05-2022,59.2
Luxembourg,LUX,04-05-2022,59.27
Luxembourg,LUX,05-05-2022,59.34
Luxembourg,LUX,06-05-2022,59.44
Luxembourg,LUX,07-05-2022,59.47
Luxembourg,LUX,09-05-2022,59.47
Luxembourg,LUX,10-05-2022,59.56
Luxembourg,LUX,11-05-2022,59.64
Luxembourg,LUX,12-05-2022,59.73
Luxembourg,LUX,13-05-2022,59.8
Luxembourg,LUX,14-05-2022,59.84
Luxembourg,LUX,16-05-2022,59.87
Luxembourg,LUX,17-05-2022,59.95
Luxembourg,LUX,18-05-2022,60.03
Luxembourg,LUX,19-05-2022,60.13
Luxembourg,LUX,20-05-2022,60.21
Luxembourg,LUX,21-05-2022,60.24
Malta,MLT,18-04-2022,69.33
Malta,MLT,19-04-2022,69.51
Malta,MLT,20-04-2022,69.72
Malta,MLT,21-04-2022,69.88
Malta,MLT,22-04-2022,70.07
Malta,MLT,23-04-2022,70.16
Malta,MLT,24-04-2022,70.27
Malta,MLT,25-04-2022,70.46
Malta,MLT,26-04-2022,70.72
Malta,MLT,27-04-2022,70.88
Malta,MLT,28-04-2022,71.02
Malta,MLT,29-04-2022,71.14
Malta,MLT,30-04-2022,71.2
Malta,MLT,01-05-2022,71.25
Malta,MLT,02-05-2022,71.36
Malta,MLT,03-05-2022,71.45
Malta,MLT,04-05-2022,71.48
Malta,MLT,05-05-2022,71.52
Malta,MLT,06-05-2022,71.57
Malta,MLT,07-05-2022,71.6
Malta,MLT,08-05-2022,71.6
Malta,MLT,09-05-2022,71.78
Malta,MLT,10-05-2022,71.95
Malta,MLT,11-05-2022,72.25
Malta,MLT,12-05-2022,72.47
Malta,MLT,13-05-2022,72.68
Malta,MLT,14-05-2022,72.76
Malta,MLT,15-05-2022,72.84
Malta,MLT,16-05-2022,73.14
Malta,MLT,17-05-2022,73.36
Malta,MLT,18-05-2022,73.55
Malta,MLT,19-05-2022,73.76
Malta,MLT,20-05-2022,73.96
Malta,MLT,21-05-2022,74.05
Malta,MLT,22-05-2022,74.13
Malta,MLT,23-05-2022,74.32
Malta,MLT,24-05-2022,74.52
Malta,MLT,25-05-2022,74.7
Monaco,MCO,21-12-2021,26.82
Montenegro,MNE,22-12-2021,10.98
Montenegro,MNE,23-12-2021,11.14
Montenegro,MNE,24-12-2021,11.28
Montenegro,MNE,25-12-2021,11.46
Montenegro,MNE,26-12-2021,11.58
Montenegro,MNE,28-12-2021,11.81
Montenegro,MNE,29-12-2021,12
Montenegro,MNE,30-12-2021,12.21
Montenegro,MNE,31-12-2021,12.38
Montenegro,MNE,01-01-2022,12.49
Montenegro,MNE,03-01-2022,12.5
Montenegro,MNE,04-01-2022,12.54
Montenegro,MNE,05-01-2022,12.69
Montenegro,MNE,06-01-2022,12.83
Montenegro,MNE,07-01-2022,12.88
Montenegro,MNE,08-01-2022,12.89
Montenegro,MNE,09-01-2022,12.94
Montenegro,MNE,12-01-2022,13.12
Montenegro,MNE,13-01-2022,13.23
Montenegro,MNE,14-01-2022,13.33
Montenegro,MNE,15-01-2022,13.43
Montenegro,MNE,16-01-2022,13.48
Montenegro,MNE,17-01-2022,13.49
Montenegro,MNE,18-01-2022,13.58
Montenegro,MNE,19-01-2022,13.65
Montenegro,MNE,20-01-2022,13.73
Montenegro,MNE,21-01-2022,13.79
Montenegro,MNE,22-01-2022,13.86
Montenegro,MNE,23-01-2022,13.9
Montenegro,MNE,24-01-2022,13.97
Montenegro,MNE,26-01-2022,14.07
Montenegro,MNE,28-01-2022,14.13
Montenegro,MNE,30-01-2022,14.21
Montenegro,MNE,31-01-2022,14.22
Montenegro,MNE,01-02-2022,14.28
Montenegro,MNE,03-02-2022,14.35
Montenegro,MNE,04-02-2022,14.4
Montenegro,MNE,05-02-2022,14.46
Montenegro,MNE,06-02-2022,14.49
Montenegro,MNE,07-02-2022,14.5
Montenegro,MNE,08-02-2022,14.55
Montenegro,MNE,09-02-2022,14.58
Montenegro,MNE,10-02-2022,14.62
Montenegro,MNE,11-02-2022,14.66
Montenegro,MNE,12-02-2022,14.7
Montenegro,MNE,13-02-2022,14.73
Montenegro,MNE,14-02-2022,14.74
Montenegro,MNE,15-02-2022,14.78
Montenegro,MNE,16-02-2022,14.81
Montenegro,MNE,17-02-2022,14.84
Montenegro,MNE,19-02-2022,14.91
Montenegro,MNE,20-02-2022,14.92
Montenegro,MNE,21-02-2022,14.93
Montenegro,MNE,22-02-2022,14.96
Montenegro,MNE,23-02-2022,14.98
Montenegro,MNE,24-02-2022,15.01
Montenegro,MNE,25-02-2022,15.03
Montenegro,MNE,26-02-2022,15.06
Montenegro,MNE,27-02-2022,15.07
Montenegro,MNE,28-02-2022,15.07
Montenegro,MNE,01-03-2022,15.1
Montenegro,MNE,02-03-2022,15.12
Montenegro,MNE,03-03-2022,15.14
Montenegro,MNE,04-03-2022,15.16
Montenegro,MNE,05-03-2022,15.18
Montenegro,MNE,06-03-2022,15.19
Montenegro,MNE,07-03-2022,15.19
Montenegro,MNE,08-03-2022,15.21
Montenegro,MNE,09-03-2022,15.23
Montenegro,MNE,10-03-2022,15.24
Montenegro,MNE,11-03-2022,15.27
Montenegro,MNE,13-03-2022,15.28
Montenegro,MNE,14-03-2022,15.28
Montenegro,MNE,15-03-2022,15.29
Montenegro,MNE,16-03-2022,15.31
Montenegro,MNE,17-03-2022,15.32
Montenegro,MNE,19-03-2022,15.34
Montenegro,MNE,20-03-2022,15.35
Montenegro,MNE,21-03-2022,15.35
Montenegro,MNE,22-03-2022,15.36
Montenegro,MNE,23-03-2022,15.38
Montenegro,MNE,24-03-2022,15.39
Montenegro,MNE,25-03-2022,15.4
Montenegro,MNE,26-03-2022,15.42
Montenegro,MNE,27-03-2022,15.42
Montenegro,MNE,28-03-2022,15.42
Montenegro,MNE,29-03-2022,15.44
Montenegro,MNE,30-03-2022,15.45
Montenegro,MNE,31-03-2022,15.46
Montenegro,MNE,01-04-2022,15.47
Montenegro,MNE,04-04-2022,15.49
Montenegro,MNE,05-04-2022,15.51
Montenegro,MNE,06-04-2022,15.52
Montenegro,MNE,07-04-2022,15.53
Montenegro,MNE,08-04-2022,15.54
Montenegro,MNE,09-04-2022,15.56
Montenegro,MNE,10-04-2022,15.56
Montenegro,MNE,11-04-2022,15.56
Montenegro,MNE,12-04-2022,15.57
Montenegro,MNE,14-04-2022,15.59
Montenegro,MNE,15-04-2022,15.6
Montenegro,MNE,18-04-2022,15.62
Montenegro,MNE,19-04-2022,15.63
Montenegro,MNE,20-04-2022,15.64
Montenegro,MNE,21-04-2022,15.64
Montenegro,MNE,22-04-2022,15.65
Montenegro,MNE,23-04-2022,15.66
Montenegro,MNE,25-04-2022,15.66
Montenegro,MNE,26-04-2022,15.66
Montenegro,MNE,27-04-2022,15.67
Montenegro,MNE,28-04-2022,15.68
Montenegro,MNE,29-04-2022,15.69
Montenegro,MNE,30-04-2022,15.7
Montenegro,MNE,01-05-2022,15.7
Montenegro,MNE,02-05-2022,15.7
Montenegro,MNE,03-05-2022,15.71
Montenegro,MNE,04-05-2022,15.71
Montenegro,MNE,05-05-2022,15.72
Montenegro,MNE,06-05-2022,15.72
Montenegro,MNE,07-05-2022,15.73
Montenegro,MNE,08-05-2022,15.74
Montenegro,MNE,09-05-2022,15.74
Montenegro,MNE,10-05-2022,15.74
Montenegro,MNE,11-05-2022,15.75
Montenegro,MNE,12-05-2022,15.75
Montenegro,MNE,13-05-2022,15.76
Montenegro,MNE,14-05-2022,15.77
Montenegro,MNE,16-05-2022,15.77
Montenegro,MNE,17-05-2022,15.78
Montenegro,MNE,18-05-2022,15.78
Montenegro,MNE,19-05-2022,15.79
Montenegro,MNE,20-05-2022,15.79
Montenegro,MNE,21-05-2022,15.79
Montenegro,MNE,22-05-2022,15.79
Montenegro,MNE,23-05-2022,15.8
Montenegro,MNE,24-05-2022,15.8
Montenegro,MNE,25-05-2022,15.8
Montenegro,MNE,26-05-2022,15.81
Netherlands,NLD,09-10-2021,0.01
Netherlands,NLD,16-10-2021,0.11
Netherlands,NLD,23-10-2021,0.25
Netherlands,NLD,30-10-2021,0.36
Netherlands,NLD,06-11-2021,0.44
Netherlands,NLD,13-11-2021,0.52
Netherlands,NLD,20-11-2021,0.64
Netherlands,NLD,27-11-2021,1.74
Netherlands,NLD,04-12-2021,3.69
Netherlands,NLD,11-12-2021,6.88
Netherlands,NLD,18-12-2021,11.88
Netherlands,NLD,25-12-2021,19.12
Netherlands,NLD,01-01-2022,28.35
Netherlands,NLD,08-01-2022,39.16
Netherlands,NLD,15-01-2022,45.64
Netherlands,NLD,22-01-2022,48.18
Netherlands,NLD,29-01-2022,49.54
Netherlands,NLD,05-02-2022,50.66
Netherlands,NLD,12-02-2022,51.35
Netherlands,NLD,19-02-2022,51.73
Netherlands,NLD,26-02-2022,52.04
Netherlands,NLD,05-03-2022,52.32
Netherlands,NLD,12-03-2022,52.6
Netherlands,NLD,19-03-2022,52.83
Netherlands,NLD,26-03-2022,53.04
Netherlands,NLD,02-04-2022,53.36
Netherlands,NLD,09-04-2022,53.7
Netherlands,NLD,16-04-2022,53.93
Netherlands,NLD,23-04-2022,54.08
Netherlands,NLD,30-04-2022,54.18
Netherlands,NLD,07-05-2022,54.28
Netherlands,NLD,14-05-2022,54.37
North Macedonia,MKD,29-09-2021,0.01
North Macedonia,MKD,30-09-2021,0.01
North Macedonia,MKD,01-10-2021,0.01
North Macedonia,MKD,05-10-2021,0.02
North Macedonia,MKD,06-10-2021,0.02
North Macedonia,MKD,08-10-2021,0.03
North Macedonia,MKD,10-10-2021,0.04
North Macedonia,MKD,14-10-2021,0.05
North Macedonia,MKD,15-10-2021,0.05
North Macedonia,MKD,18-10-2021,0.06
North Macedonia,MKD,19-10-2021,0.06
North Macedonia,MKD,20-10-2021,0.06
North Macedonia,MKD,21-10-2021,0.11
North Macedonia,MKD,22-10-2021,0.27
North Macedonia,MKD,26-10-2021,0.76
North Macedonia,MKD,28-10-2021,1.15
North Macedonia,MKD,29-10-2021,1.31
North Macedonia,MKD,01-11-2021,1.48
North Macedonia,MKD,03-11-2021,1.75
North Macedonia,MKD,04-11-2021,1.86
North Macedonia,MKD,08-11-2021,2.08
North Macedonia,MKD,15-11-2021,2.71
North Macedonia,MKD,17-11-2021,2.87
North Macedonia,MKD,26-11-2021,3.41
North Macedonia,MKD,12-12-2021,4.01
North Macedonia,MKD,19-12-2021,4.28
North Macedonia,MKD,26-12-2021,4.58
North Macedonia,MKD,16-01-2022,5.59
North Macedonia,MKD,30-01-2022,6.1
North Macedonia,MKD,06-02-2022,6.3
North Macedonia,MKD,13-02-2022,6.52
North Macedonia,MKD,20-02-2022,6.68
North Macedonia,MKD,27-02-2022,6.78
North Macedonia,MKD,06-03-2022,6.89
North Macedonia,MKD,20-03-2022,7.14
North Macedonia,MKD,27-03-2022,7.25
North Macedonia,MKD,03-04-2022,7.35
North Macedonia,MKD,10-04-2022,7.43
North Macedonia,MKD,17-04-2022,7.48
North Macedonia,MKD,24-04-2022,7.5
North Macedonia,MKD,01-05-2022,7.55
North Macedonia,MKD,08-05-2022,7.57
Norway,NOR,30-03-2021,0
Norway,NOR,31-03-2021,0
Norway,NOR,01-04-2021,0
Norway,NOR,02-04-2021,0
Norway,NOR,03-04-2021,0
Norway,NOR,04-04-2021,0
Norway,NOR,05-04-2021,0
Norway,NOR,06-04-2021,0
Norway,NOR,07-04-2021,0
Norway,NOR,08-04-2021,0
Norway,NOR,09-04-2021,0
Norway,NOR,10-04-2021,0
Norway,NOR,11-04-2021,0
Norway,NOR,12-04-2021,0
Norway,NOR,13-04-2021,0
Norway,NOR,14-04-2021,0
Norway,NOR,15-04-2021,0
Norway,NOR,16-04-2021,0
Norway,NOR,17-04-2021,0
Norway,NOR,18-04-2021,0
Norway,NOR,19-04-2021,0
Norway,NOR,20-04-2021,0
Norway,NOR,21-04-2021,0
